unique_id_num,tagging_date,unique_id,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat
83,9/24/2018,10-83,10,83,Y,870,"LG, BB",,2021,1/26/2021,0.606424,01/26/2021 14:33:15,13,1,right,False,96,12,62.812507,-141.506208,1_winter,False,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2018,9/25/2018,,NA,0.1,0,NA,NA,0,0,63.04901,-141.8596,0_Tagging,NA,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2019,1/26/2019,0.480255,01/26/2019 11:31:34,1,1,wing,False,152,15,63.169723,-142.345994,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2019,2/6/2019,0.520359,02/06/2019 12:29:19,2,1,belly,False,245,18,63.163996,-142.338257,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2019,5/20/2019,0.669873,05/20/2019 16:04:37,3,2,wing,False,85,1,63.045613,-141.864276,2_spring,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2019,10/7/2019,0.252014,43745.25201,5,1,wing,False,51,2,63.02946,-141.834523,4_fall,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2019,12/17/2019,0.531377,12/17/2019 12:45:11,6,1,belly,False,54,2,63.049703,-141.929567,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2020,1/21/2020,0.510428,01/21/2020 12:15:01,7,2,left,False,66,7,63.164335,-142.355537,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2020,2/5/2020,0.515336,02/05/2020 12:22:05,8,1,belly,False,93,9,63.165832,-142.336743,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2020,7/29/2020,0.490764,07/29/2020 11:46:42,10,2,belly,False,72,3,62.932923,-141.640295,3_summer,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
84,9/25/2018,10-84,10,84,Y,710,"LG, BB",,2021,1/26/2021,0.606632,01/26/2021 14:33:33,13,1,left,False,63,1,62.805768,-141.492918,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,63.01485,-141.81366,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2019,2/6/2019,0.544537,02/06/2019 13:04:08,2,1,belly,False,167,9,62.796574,-141.489712,1_winter,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2019,10/7/2019,0.245764,43745.24576,5,1,wing,True,120,24,63.165358,-142.345511,4_fall,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2019,12/17/2019,0.525127,12/17/2019 12:36:11,6,1,belly,True,122,76,63.163997,-142.355101,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2020,1/21/2020,0.556377,01/21/2020 13:21:11,7,2,left,True,132,51,63.161948,-142.34237,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2020,2/5/2020,0.515023,02/05/2020 12:21:38,8,1,belly,True,109,55,63.166013,-142.36522,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2020,5/28/2020,0.51956,05/28/2020 12:28:10,9,1,belly,True,91,22,63.163292,-142.350752,2_spring,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2020,7/29/2020,0.480266,07/29/2020 11:31:35,10,2,wing,True,57,1,63.163773,-142.350613,3_summer,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2020,11/1/2020,0.550046,11/01/2020 13:12:04,11,2,belly,True,112,25,63.161633,-142.359863,4_fall,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2021,1/16/2021,0.595509,01/16/2021 14:17:32,12,2,right,True,106,18,63.164128,-142.358485,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
85,9/26/2018,10-85,10,85,Y,703,"LG, BB",,2021,1/26/2021,0.591343,01/26/2021 14:11:32,13,1,left,True,119,32,63.162545,-142.367575,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,63.01485,-141.81366,0_Tagging,NA,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2019,1/26/2019,0.474213,01/26/2019 11:22:52,1,1,belly,False,167,3,63.212794,-142.494812,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2019,2/6/2019,0.518148,02/06/2019 12:26:08,2,1,belly,False,252,9,63.21341,-142.489379,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2019,5/20/2019,0.66294,05/20/2019 15:54:38,3,2,wing,True,77,1,63.179748,-142.314933,2_spring,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2019,12/17/2019,0.566181,12/17/2019 13:35:18,6,1,belly,False,102,14,63.165328,-142.253035,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2020,1/21/2020,0.511516,01/21/2020 12:16:35,7,2,left,False,74,11,63.173735,-142.268251,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2020,2/5/2020,0.516343,02/05/2020 12:23:32,8,1,wing,False,83,10,63.174273,-142.254408,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
86,9/26/2018,10-86,10,86,Y,740,"LG, BB",,2020,11/1/2020,0.555995,11/01/2020 13:20:38,11,2,belly,False,53,1,63.048387,-141.89052,4_fall,True,Upper,alive,0,alive,0, ,Upper,tributary,tributary
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2019,5/10/2019,,NA,0.1,0,NA,NA,0,0,64.02019,-144.92055,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2019,7/25/2019,0.496759,07/25/2019 11:55:20,4,1,belly,False,87,10,64.001635,-144.765768,3_summer,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2019,10/7/2019,0.32184,43745.32184,5,1,wing,False,52,3,63.959465,-144.711732,4_fall,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2019,12/17/2019,0.466586,12/17/2019 11:11:53,6,1,wing,True,92,22,63.982762,-144.716825,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2020,1/21/2020,0.447338,01/21/2020 10:44:10,7,2,left,True,109,103,63.989163,-144.728735,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2020,2/5/2020,0.464838,02/05/2020 11:09:22,8,1,wing,True,116,53,63.984515,-144.722525,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2020,5/28/2020,0.450567,05/28/2020 10:48:49,9,1,wing,True,89,58,63.988852,-144.716202,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2020,7/29/2020,0.576678,07/29/2020 13:50:25,10,2,wing,True,80,15,63.984455,-144.73712,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2020,11/1/2020,0.507477,11/01/2020 12:10:46,11,2,belly,True,101,25,63.98216,-144.719138,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2021,1/16/2021,0.69103,01/16/2021 16:35:05,12,2,right,True,82,8,63.96877,-144.705343,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
87,5/10/2019,10-87,10,87,Y,680,"LSA, MG",,2021,1/26/2021,0.69603,01/26/2021 16:42:17,13,1,right,True,97,30,63.971382,-144.709405,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
88,5/9/2019,10-88,10,88,Y,685,"LSA, MG",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.01979,-144.91234,0_Tagging,NA,Upper,alive,0,harvested,2,Caught  caught 8/2/2019,Upper,lake,mainstem
88,5/9/2019,10-88,10,88,Y,685,"LSA, MG",,2019,5/20/2019,0.598356,05/20/2019 14:21:38,3,2,wing,False,71,3,64.017955,-144.914863,2_spring,True,Upper,alive,0,harvested,2, ,Upper,lake,mainstem
88,5/9/2019,10-88,10,88,Y,685,"LSA, MG",,2019,7/25/2019,0.497639,07/25/2019 11:56:36,4,1,wing,False,86,16,64.006988,-144.829716,3_summer,True,Upper,alive,0,harvested,2, then caught 8/2/19,Upper,lake,mainstem
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2019,10/7/2019,0.25228,43745.25228,5,1,wing,False,50,8,63.018305,-141.82497,4_fall,False,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2019,9/25/2019,,NA,0.1,0,NA,NA,0,0,62.99904,-141.79878,0_Tagging,NA,Upper,alive,0,dead,1,And redeployed Deployment #2,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2019,10/7/2019,0.522014,10/07/2019 12:31:42,5,1,belly,False,58,8,63.013727,-141.821067,4_fall,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2019,12/17/2019,0.536771,12/17/2019 12:52:57,6,1,belly,True,98,17,62.892272,-141.630068,1_winter,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2020,1/21/2020,0.521273,01/21/2020 12:30:38,7,2,left,False,43,8,62.945612,-141.668903,1_winter,False,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2020,2/5/2020,0.524468,02/05/2020 12:35:14,8,1,belly,False,124,30,62.97624,-141.709313,1_winter,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2020,5/28/2020,0.555116,05/28/2020 13:19:22,9,1,belly,True,74,10,62.871203,-142.14908,2_spring,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2020,7/29/2020,0.51485,07/29/2020 12:21:23,10,2,belly,False,96,4,62.85483,-142.145095,3_summer,True,Upper,alive,0,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2020,11/1/2020,0.586586,11/01/2020 14:04:41,11,2,belly,True,86,9,62.857112,-142.133805,4_fall,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2021,1/16/2021,0.631285,01/16/2021 15:09:03,12,2,right,True,74,8,62.845743,-142.145955,1_winter,False,Upper,dead,1,dead,1, ,Upper,tributary,tributary
89,9/25/2019,10-88.2,10,88.2,Y,813,"LG, KW, LS",,2021,1/26/2021,0.630451,01/26/2021 15:07:51,13,1,left,True,76,7,62.848931,-142.139261,1_winter,True,Upper,dead,1,dead,1, ,Upper,tributary,tributary
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2019,5/11/2019,,NA,0.1,0,NA,NA,0,0,64.02593,-144.95271,0_Tagging,NA,Upper,alive,0,dead,1," has two wounds that look like lamprey, nicked liver",Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2019,7/25/2019,0.510625,07/25/2019 12:15:18,4,1,wing,False,69,10,64.081998,-145.402708,3_summer,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2019,10/7/2019,0.1861,43745.1861,5,1,wing,False,41,2,64.081458,-145.331853,4_fall,False,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2019,12/17/2019,0.460069,12/17/2019 11:02:30,6,1,wing,False,85,10,64.058502,-145.170966,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2020,1/21/2020,0.451065,01/21/2020 10:49:32,7,2,left,False,87,25,64.002865,-144.832197,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2020,2/5/2020,0.466933,02/05/2020 11:12:23,8,1,wing,False,70,10,63.974563,-144.881768,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2020,5/28/2020,0.452477,05/28/2020 10:51:34,9,1,wing,True,42,1,63.986947,-144.859382,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2020,7/29/2020,0.435069,07/29/2020 10:26:30,10,2,wing,True,51,2,63.98477,-144.869495,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
90,5/11/2019,10-89,10,89,Y,850,"LSA, MG",,2020,11/1/2020,0.509641,11/01/2020 12:13:53,11,1,wing,True,65,4,63.986321,-144.86,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2019,5/15/2019,,NA,0.1,0,NA,NA,0,0,63.40895,-143.5988,0_Tagging,NA,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2019,5/20/2019,0.636563,05/20/2019 15:16:39,3,2,wing,False,79,7,63.585172,-143.849888,2_spring,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2019,7/25/2019,0.453947,07/25/2019 10:53:41,4,1,wing,False,104,24,63.60504,-143.853393,3_summer,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2019,10/7/2019,0.491227,10/07/2019 11:47:22,5,1,belly,False,45,2,63.607447,-143.856766,4_fall,False,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2019,12/17/2019,0.510498,12/17/2019 12:15:07,6,1,belly,False,92,15,63.399913,-143.276041,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2020,1/21/2020,0.4961,01/21/2020 11:54:23,7,2,right,False,94,17,63.399987,-143.220122,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2020,2/5/2020,0.499236,02/05/2020 11:58:54,8,1,wing,False,63,8,63.399022,-143.258927,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2020,5/28/2020,0.482164,05/28/2020 11:34:19,9,1,belly,False,82,2,63.399872,-143.250243,2_spring,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2020,7/29/2020,0.467187,07/29/2020 11:12:45,10,2,belly,False,65,1,63.421243,-143.082395,3_summer,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2020,11/1/2020,0.542419,11/01/2020 13:01:05,11,2,belly,False,101,22,63.37378,-142.862812,4_fall,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2021,1/16/2021,0.611435,01/16/2021 14:40:28,12,2,right,False,68,5,62.807475,-141.507072,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
91,5/15/2019,10-90,10,90,Y,687,"BC, HS",,2021,1/26/2021,0.605498,01/26/2021 14:31:55,13,1,left,False,83,13,62.822236,-141.58929,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,63.3878,-143.745,0_Tagging,NA,Upper,alive,0,dead,1, nicked liver,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2019,5/20/2019,0.641204,05/20/2019 15:23:20,3,2,belly,False,107,5,63.406732,-143.790797,2_spring,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2019,7/25/2019,0.455185,07/25/2019 10:55:28,4,1,wing,True,97,17,63.64233,-143.892878,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2019,10/7/2019,0.220625,43745.22063,5,1,wing,True,108,10,63.646512,-143.895976,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2019,12/17/2019,0.497442,12/17/2019 11:56:19,6,1,belly,True,99,51,63.647227,-143.893335,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2020,1/21/2020,0.482431,01/21/2020 11:34:42,7,2,left,True,107,28,63.646035,-143.898187,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2020,2/5/2020,0.48684,02/05/2020 11:41:03,8,1,belly,True,102,16,63.638352,-143.887673,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2020,5/28/2020,0.470324,05/28/2020 11:17:16,9,1,belly,True,104,18,63.64684,-143.892038,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2020,7/29/2020,0.452384,07/29/2020 10:51:26,10,2,belly,True,68,3,63.646995,-143.894158,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2020,11/1/2020,0.5261,11/01/2020 12:37:35,11,2,belly,True,108,7,63.643255,-143.884117,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2021,1/16/2021,0.565139,01/16/2021 13:33:48,12,2,right,True,61,2,63.651583,-143.911555,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2021,1/26/2021,0.558877,01/26/2021 13:24:47,13,1,left,True,73,2,63.645613,-143.893465,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
92,5/14/2019,10-91,10,91,Y,633,"RQ, LG",,2021,1/26/2021,0.558773,01/26/2021 13:24:38,13,1,right,True,66,2,63.649783,-143.898441,1_winter,False,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
93,5/31/2019,10-92,10,92,Y,745,"JS, DF, LSA",,2019,5/31/2019,,NA,0.1,0,NA,NA,0,0,63.71954,-144.5166,0_Tagging,NA,Upper,alive,0,dead,1,was missing for almost two years. called it dead to be conservative.,Upper,mainstem,mainstem
93,5/31/2019,10-92,10,92,Y,745,"JS, DF, LSA",,2021,1/26/2021,0.5014,01/26/2021 12:02:01,13,1,left,False,121,3,64.789573,-147.700312,1_winter,True,Middle,dead,1,dead,1,was missing for almost two years. called it dead to be conservative.,Upper,mainstem,mainstem
94,5/14/2019,10-93,10,93,Y,612,"RQ, LG",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,63.3878,-143.745,0_Tagging,NA,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
94,5/14/2019,10-93,10,93,Y,612,"RQ, LG",,2019,5/20/2019,0.641273,05/20/2019 15:23:26,3,2,wing,False,96,3,63.403825,-143.787855,2_spring,True,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
94,5/14/2019,10-93,10,93,Y,612,"RQ, LG",,2019,7/25/2019,0.439595,07/25/2019 10:33:01,4,1,wing,False,47,4,63.381175,-143.389838,3_summer,True,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2019,5/31/2019,,NA,0.1,0,NA,NA,0,0,63.71954,-144.5166,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2019,7/25/2019,0.463808,07/25/2019 11:07:53,4,1,wing,False,78,16,63.721275,-144.29307,3_summer,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2019,10/7/2019,0.214502,43745.2145,5,1,wing,False,77,8,63.758073,-144.272326,4_fall,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2019,12/17/2019,0.485139,12/17/2019 11:38:36,6,1,belly,False,106,26,63.76124,-144.263148,1_winter,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2020,1/21/2020,0.474826,01/21/2020 11:23:45,7,2,left,True,82,26,63.772798,-144.232082,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2020,2/5/2020,0.579676,02/05/2020 13:54:44,8,1,belly,True,112,18,63.772418,-144.246678,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2020,5/28/2020,0.588102,05/28/2020 14:06:52,9,1,belly,True,91,6,63.775577,-144.23557,2_spring,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2020,7/29/2020,0.557546,07/29/2020 13:22:52,10,2,belly,True,76,3,63.774798,-144.23454,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2020,11/1/2020,0.62728,11/01/2020 15:03:17,11,2,belly,True,97,9,63.773012,-144.237375,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2021,1/16/2021,0.680104,01/16/2021 16:19:21,12,2,right,True,58,4,63.755153,-144.268735,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
95,5/31/2019,10-94,10,94,Y,665,"JS, DF, LSA",,2021,1/26/2021,0.683762,01/26/2021 16:24:37,13,1,right,True,89,11,63.772918,-144.234837,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2019,5/31/2019,,NA,0.1,0,NA,NA,0,0,63.72159,-144.54535,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2019,7/25/2019,0.46978,07/25/2019 11:16:29,4,1,belly,False,104,8,63.70956,-144.344168,3_summer,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2019,10/7/2019,0.487639,10/07/2019 11:42:12,5,1,belly,False,72,10,63.726013,-144.063993,4_fall,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2019,12/17/2019,0.586215,12/17/2019 14:04:09,6,1,belly,False,96,27,63.71662,-144.07997,1_winter,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2020,1/21/2020,0.483472,01/21/2020 11:36:12,7,2,left,True,66,22,63.61056,-143.86355,1_winter,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2020,2/5/2020,0.482639,02/05/2020 11:35:00,8,1,belly,False,115,23,63.718087,-144.16432,1_winter,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2020,5/28/2020,0.468113,05/28/2020 11:14:05,9,1,belly,True,74,5,63.718547,-144.059102,2_spring,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2020,7/29/2020,0.44985,07/29/2020 10:47:47,10,2,belly,True,60,3,63.720688,-144.057698,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2020,11/1/2020,0.523727,11/01/2020 12:34:10,11,2,belly,True,77,5,63.717705,-144.053842,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2021,1/16/2021,0.562396,01/16/2021 13:29:51,12,2,right,True,83,12,63.718193,-144.081698,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
96,5/31/2019,10-95,10,95,Y,740,"JS, DF, LSA",,2021,1/26/2021,0.556354,01/26/2021 13:21:09,13,1,left,True,91,23,63.718476,-144.065268,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
