helper__unique_id_num*date*lat*long,unique_id,unique_id_num,tagging_date,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat,spawning_use,spawning_season
107-44040-64.658308-149.13571,22-6,107,9/24/2018,22,6,Y,600,"BC, HS",,2020,7/28/2020,0.636678,7/28/2020 15:16,10,1,belly,FALSE,29,1,64.658308,-149.13571,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
107-44126-64.66044-149.140302,22-6,107,9/24/2018,22,6,Y,600,"BC, HS",,2020,10/22/2020,0.481123,10/22/2020 11:32,11,1,belly,TRUE,97,7,64.66044,-149.140302,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
107-44209-64.663178-149.138136,22-6,107,9/24/2018,22,6,Y,600,"BC, HS",,2021,1/13/2021,0.511262,1/13/2021 12:16,12,1,left,TRUE,71,4,64.663178,-149.138136,1_winter,FALSE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
107-44223-64.658903-149.145625,22-6,107,9/24/2018,22,6,Y,600,"BC, HS",,2021,1/27/2021,0.516505,1/27/2021 12:23,13,2,right,TRUE,78,11,64.658903,-149.145625,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2020_2021
108-43367-64.89774-151.26482,22-7,108,9/24/2018,22,7,Y,711,"BC, HS",,2018,9/24/2018,,NA,0.1,0,NA,NA,0,0,64.89774,-151.26482,0_Tagging,NA,Lower,alive,0,missing,5,,Lower,mainstem,mainstem,,
108-43503-64.575374-148.814259,22-7,108,9/24/2018,22,7,Y,711,"BC, HS",,2019,2/7/2019,0.467384,2/7/2019 11:13,2,2,belly,FALSE,120,7,64.575374,-148.814259,1_winter,TRUE,Middle,alive,0,missing,5,,Lower,mainstem,mainstem,Y,2018_2019
109-43367-64.89719-151.45401,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2018,9/24/2018,,NA,0.1,0,NA,NA,0,0,64.89719,-151.45401,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
109-43492-64.885012-151.275451,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2019,1/27/2019,0.455405,1/27/2019 10:55,1,2,wing,FALSE,126,3,64.885012,-151.275451,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
109-43648-64.890035-151.224868,22-8,109,9/24/2018,22,8,N,728,"BC, HS",,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,64.890035,-151.224868,3_summer,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
109-43672-64.891143-151.240747,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2019,7/26/2019,0.667627,7/26/2019 16:01,4,2,belly,FALSE,77,7,64.891143,-151.240747,3_summer,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
109-43755-64.88641-151.234768,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2019,10/17/2019,0.60162,10/17/2019 14:26,5,2,belly,FALSE,95,3,64.88641,-151.234768,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
109-43817-64.890655-151.229027,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2019,12/18/2019,0.549363,12/18/2019 13:11,6,2,belly,TRUE,105,35,64.890655,-151.229027,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
109-43845-64.888388-151.208607,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2020,1/15/2020,0.475336,1/15/2020 11:24,7,1,left,TRUE,104,27,64.888388,-151.208607,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
109-43869-64.890905-151.20604,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2020,2/8/2020,0.526227,2/8/2020 12:37,8,2,wing,TRUE,95,19,64.890905,-151.20604,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,N,2019_2020
109-43978-64.878675-151.228648,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2020,5/27/2020,0.652685,5/27/2020 15:39,9,1,wing,TRUE,62,3,64.878675,-151.228648,2_spring,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
109-43978-64.884145-151.223195,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2020,5/27/2020,0.652095,5/27/2020 15:39,9,1,belly,TRUE,58,3,64.884145,-151.223195,2_spring,FALSE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
109-44126-64.884247-151.219473,22-8,109,9/24/2018,22,8,Y,728,"BC, HS",,2020,10/22/2020,0.542419,10/22/2020 13:01,11,1,belly,TRUE,83,4,64.884247,-151.219473,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,mainstem,mainstem,,
110-43367-64.87958-151.27989,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2018,9/24/2018,,NA,0.1,0,NA,NA,0,0,64.87958,-151.27989,0_Tagging,NA,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43492-64.877943-151.427474,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,1/27/2019,0.453449,1/27/2019 10:52,1,2,wing,FALSE,142,7,64.877943,-151.427474,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2018_2019
110-43501-64.8681-151.421215,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,2/5/2019,0.585069,2/5/2019 14:02,2,1,wing,FALSE,185,6,64.8681,-151.421215,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2018_2019
110-43584-64.871638-151.419656,22-9,110,9/24/2018,22,9,N,800,"BC, HS",,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,FALSE,0,0,64.871638,-151.419656,2_spring,NA,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43604-64.85884-151.339173,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,5/19/2019,0.725671,5/19/2019 17:24,3,1,wing,FALSE,88,8,64.85884,-151.339173,2_spring,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43648-64.865151-151.35695,22-9,110,9/24/2018,22,9,N,800,"BC, HS",,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,64.865151,-151.35695,3_summer,NA,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43672-64.859743-151.34733,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,7/26/2019,0.669213,7/26/2019 16:03,4,2,wing,FALSE,56,10,64.859743,-151.34733,3_summer,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43755-65.048477-151.660807,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,10/17/2019,0.609896,10/17/2019 14:38,5,2,belly,FALSE,67,1,65.048477,-151.660807,4_fall,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-43817-65.016298-151.590757,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2019,12/18/2019,0.55566,12/18/2019 13:20,6,2,belly,FALSE,117,36,65.016298,-151.590757,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
110-43845-65.022615-151.573845,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2020,1/15/2020,0.483113,1/15/2020 11:35,7,1,left,FALSE,81,17,65.022615,-151.573845,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2019_2020
110-43869-65.002686-151.570643,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2020,2/8/2020,0.532326,2/8/2020 12:46,8,2,wing,FALSE,99,26,65.002686,-151.570643,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
110-43978-64.9971-151.57374,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2020,5/27/2020,0.659757,5/27/2020 15:50,9,1,wing,FALSE,82,15,64.9971,-151.57374,2_spring,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-44040-64.981956-151.55248,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2020,7/28/2020,0.599919,7/28/2020 14:23,10,1,wing,FALSE,68,18,64.981956,-151.55248,3_summer,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-44126-65.022076-151.57181,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2020,10/22/2020,0.548935,10/22/2020 13:10,11,1,wing,FALSE,57,5,65.022076,-151.57181,4_fall,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
110-44209-65.000822-151.62219,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2021,1/13/2021,0.551759,1/13/2021 13:14,12,1,right,FALSE,88,19,65.000822,-151.62219,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2020_2021
110-44223-64.999866-151.624317,22-9,110,9/24/2018,22,9,Y,800,"BC, HS",,2021,1/27/2021,0.556516,1/27/2021 13:21,13,2,right,FALSE,98,24,64.999866,-151.624317,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2020_2021
111-43369-64.95521-150.44133,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.95521,-150.44133,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
111-43492-64.792704-150.094941,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,1/27/2019,0.47985,1/27/2019 11:30,1,2,wing,TRUE,175,5,64.792704,-150.094941,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,Y,2018_2019
111-43501-64.791727-150.074659,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,2/5/2019,0.620706,2/5/2019 14:53,2,1,wing,TRUE,182,3,64.791727,-150.074659,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,N,2018_2019
111-43604-64.790745-150.069472,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,5/19/2019,0.709769,5/19/2019 17:02,3,1,belly,FALSE,92,1,64.790745,-150.069472,2_spring,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
111-43672-64.841248-150.212777,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,7/26/2019,0.653171,7/26/2019 15:40,4,2,wing,FALSE,71,9,64.841248,-150.212777,3_summer,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
111-43755-64.891547-150.341315,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,10/17/2019,0.592419,10/17/2019 14:13,5,2,belly,FALSE,69,1,64.891547,-150.341315,4_fall,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,,
111-43817-64.871398-149.79437,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2019,12/18/2019,0.528368,12/18/2019 12:40,6,2,wing,FALSE,102,21,64.871398,-149.79437,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,tributary,mainstem,Y,2019_2020
111-43845-64.867418-149.80441,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2020,1/15/2020,0.454468,1/15/2020 10:54,7,1,left,TRUE,49,2,64.867418,-149.80441,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2019_2020
111-43869-64.883852-149.826282,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2020,2/8/2020,0.586308,2/8/2020 14:04,8,2,wing,TRUE,82,6,64.883852,-149.826282,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2019_2020
111-43978-64.882818-149.822278,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2020,5/27/2020,0.626921,5/27/2020 15:02,9,1,belly,TRUE,68,10,64.882818,-149.822278,2_spring,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
111-44040-64.881688-149.809342,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2020,7/28/2020,0.549109,7/28/2020 13:10,10,1,wing,TRUE,56,12,64.881688,-149.809342,3_summer,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
111-44126-64.88207-149.824925,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2020,10/22/2020,0.49765,10/22/2020 11:56,11,1,belly,TRUE,69,17,64.88207,-149.824925,4_fall,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,,
111-44209-64.878461-149.80586,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2021,1/13/2021,0.594086,1/13/2021 14:15,12,1,left,TRUE,85,18,64.878461,-149.80586,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2020_2021
111-44223-64.880048-149.802227,22-10,111,9/26/2018,22,10,Y,742,"BC, HS",,2021,1/27/2021,0.59853,1/27/2021 14:21,13,2,left,TRUE,79,13,64.880048,-149.802227,1_winter,TRUE,Lower,dead,1,dead,1,,Lower,tributary,mainstem,N,2020_2021
112-43364-64.9752-150.49426,22-11,112,9/21/2018,22,11,Y,679,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.9752,-150.49426,0_Tagging,NA,Lower,alive,0,missing,5,incision bleeding,Lower,tributary,mainstem,,
112-43501-64.968447-150.483004,22-11,112,9/21/2018,22,11,Y,679,"BC, HS",BC,2019,2/5/2019,0.612488,2/5/2019 14:41,2,1,belly,FALSE,238,11,64.968447,-150.483004,1_winter,TRUE,Lower,alive,0,missing,5,,Lower,tributary,mainstem,Y,2018_2019
112-43604-64.658792-150.072645,22-11,112,9/21/2018,22,11,Y,679,"BC, HS",BC,2019,5/19/2019,0.705058,5/19/2019 16:55,3,1,wing,FALSE,81,4,64.658792,-150.072645,2_spring,TRUE,Lower,alive,0,missing,5,,Lower,tributary,mainstem,,
112-43672-64.658072-150.074423,22-11,112,9/21/2018,22,11,Y,679,"BC, HS",BC,2019,7/26/2019,0.64463,7/26/2019 15:28,4,2,belly,TRUE,62,3,64.658072,-150.074423,3_summer,TRUE,Lower,alive,0,missing,5,,Lower,tributary,mainstem,,
113-43364-64.97086-150.49052,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.97086,-150.49052,0_Tagging,NA,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
113-43492-64.761527-149.956296,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,1/27/2019,0.481806,1/27/2019 11:33,1,2,wing,FALSE,186,6,64.761527,-149.956296,1_winter,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,Y,2018_2019
113-43503-64.761025-149.952355,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,2/7/2019,0.500301,2/7/2019 12:00,2,2,belly,FALSE,249,9,64.761025,-149.952355,1_winter,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,N,2018_2019
113-43604-64.952212-150.43554,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,5/19/2019,0.715556,5/19/2019 17:10,3,1,belly,FALSE,75,2,64.952212,-150.43554,2_spring,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
113-43648-64.970437-150.490957,22-12,113,9/21/2018,22,12,N,740,"BC, HS",BC,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,64.970437,-150.490957,3_summer,NA,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
113-43672-64.969688-150.58425,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,7/26/2019,0.659213,7/26/2019 15:49,4,2,belly,FALSE,94,10,64.969688,-150.58425,3_summer,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
113-43755-64.914593-151.162552,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,10/17/2019,0.600787,10/17/2019 14:25,5,2,belly,FALSE,111,3,64.914593,-151.162552,4_fall,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
113-43817-64.76139-149.927807,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2019,12/18/2019,0.530787,12/18/2019 12:44,6,2,belly,FALSE,106,38,64.76139,-149.927807,1_winter,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,N,2019_2020
113-43845-64.830712-150.17052,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2020,1/15/2020,0.460891,1/15/2020 11:03,7,1,left,FALSE,79,5,64.830712,-150.17052,1_winter,TRUE,Lower,alive,0,alive,0,"did not seem to have moved to Yukon re: Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,Y,2019_2020
113-43869-64.837062-150.177018,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2020,2/8/2020,0.575069,2/8/2020 13:48,8,2,belly,FALSE,104,20,64.837062,-150.177018,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
113-44126-65.16627-152.16424,22-12,113,9/21/2018,22,12,Y,740,"BC, HS",BC,2020,10/22/2020,0.55728,10/22/2020 13:22,11,1,wing,FALSE,83,18,65.16627,-152.16424,4_fall,TRUE,Yukon,alive,0,alive,0,,Lower,mainstem,mainstem,,
114-43369-64.9789-150.81401,22-13,114,9/26/2018,22,13,Y,926,"BC, HS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.9789,-150.81401,0_Tagging,NA,Lower,alive,0,alive,0,"alive*, moved to Yukon, see Lisa's 3/4/22 email, 7 burbot in one set above an active fishwheel",Lower,mainstem,mainstem,,
114-43492-64.898055-149.561511,22-13,114,9/26/2018,22,13,Y,926,"BC, HS",,2019,1/27/2019,0.489016,1/27/2019 11:44,1,2,wing,FALSE,159,7,64.898055,-149.561511,1_winter,TRUE,Lower,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,N,2018_2019
114-43503-64.819753-149.835891,22-13,114,9/26/2018,22,13,Y,926,"BC, HS",,2019,2/7/2019,0.498241,2/7/2019 11:57,2,2,belly,FALSE,129,4,64.819753,-149.835891,1_winter,TRUE,Lower,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,Y,2018_2019
114-43648-65.038435-153.968605,22-13,114,9/26/2018,22,13,Y,926,"BC, HS",,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,65.038435,-153.968605,3_summer,NA,Yukon,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,,
114-43743-65.031993-153.991298,22-13,114,9/26/2018,22,13,Y,926,"BC, HS",,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,TRUE,0,0,65.031993,-153.991298,4_fall,NA,Yukon,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,,
115-43364-64.9752-150.49426,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,FALSE,0,0,64.9752,-150.49426,0_Tagging,NA,Lower,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,,
115-43503-64.718787-148.155872,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2019,2/7/2019,0.446528,2/7/2019 10:43,2,2,belly,FALSE,241,3,64.718787,-148.155872,1_winter,TRUE,Middle,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,Y,2018_2019
115-43648-64.9843-154.155177,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,,0,0,64.9843,-154.155177,3_summer,NA,Yukon,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,,
115-43743-64.930916-154.467815,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2019,10/5/2019,,10/5/2019,5,5,Yukon belly,,0,0,64.930916,-154.467815,4_fall,NA,Yukon,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,,
115-43817-64.840943-150.222678,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2019,12/18/2019,0.538831,12/18/2019 12:55,6,2,belly,FALSE,89,10,64.840943,-150.222678,1_winter,TRUE,Lower,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,N,2019_2020
115-43869-64.654438-148.486067,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2020,2/8/2020,0.479687,2/8/2020 11:30,8,2,wing,FALSE,73,7,64.654438,-148.486067,1_winter,FALSE,Middle,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,Y,2019_2020
115-44209-64.84159-149.721865,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2021,1/13/2021,0.525752,1/13/2021 12:37,12,1,left,FALSE,69,5,64.84159,-149.721865,1_winter,TRUE,Lower,alive,0,alive,0,"alive*, moved to Yukon, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,N,2020_2021
115-44223-64.639875-149.141983,22-14,115,9/21/2018,22,14,Y,790,"BC, HS",BC,2021,1/27/2021,0.516053,1/27/2021 12:23,13,2,left,FALSE,61,3,64.639875,-149.141983,1_winter,TRUE,Lower,alive,0,alive,0,"alive*, moved to Yukon/mouth of the Nowitna, see Lisa's 3/4/22 email",Lower,mainstem,mainstem,Y,2020_2021
116-43364-64.96606-150.56599,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.96606,-150.56599,0_Tagging,NA,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,,
116-43492-64.975078-150.838692,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2019,1/27/2019,0.459699,1/27/2019 11:01,1,2,belly,TRUE,203,8,64.975078,-150.838692,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2018_2019
116-43501-64.974904-150.835922,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2019,2/5/2019,0.604722,2/5/2019 14:30,2,1,belly,TRUE,222,11,64.974904,-150.835922,1_winter,TRUE,Lower,alive,0,alive,0,,Lower,mainstem,mainstem,N,2018_2019
116-43671-64.782503-147.634543,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2019,7/25/2019,0.560139,7/25/2019 13:26,4,1,wing,FALSE,52,2,64.782503,-147.634543,3_summer,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,,
116-43845-64.830965-147.867238,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2020,1/15/2020,0.57566,1/15/2020 13:48,7,1,left,FALSE,53,6,64.830965,-147.867238,1_winter,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,N,2019_2020
116-43866-64.836885-147.524878,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2020,2/5/2020,0.634699,2/5/2020 15:13,8,1,wing,FALSE,40,5,64.836885,-147.524878,1_winter,FALSE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2019_2020
116-43980-64.775048-147.697652,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2020,5/29/2020,0.764676,5/29/2020 18:21,9,2,belly,FALSE,52,8,64.775048,-147.697652,2_spring,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,,
116-44136-64.846966-147.72489,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2020,11/1/2020,0.69,11/1/2020 16:33,11,2,belly,FALSE,62,5,64.846966,-147.72489,4_fall,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,,
116-44209-64.830045-147.286956,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2021,1/13/2021,0.643345,1/13/2021 15:26,12,1,left,FALSE,71,4,64.830045,-147.286956,1_winter,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,N,2020_2021
116-44223-64.839837-147.845123,22-15,116,9/21/2018,22,15,Y,658,"BC, HS",BC,2021,1/27/2021,0.651632,1/27/2021 15:38,13,2,right,FALSE,84,4,64.839837,-147.845123,1_winter,TRUE,Middle,alive,0,alive,0,,Lower,mainstem,mainstem,Y,2020_2021
117-43369-64.9789-150.81401,22-16,117,9/26/2018,22,16,Y,737,"BC, HS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.9789,-150.81401,0_Tagging,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
117-43492-64.899043-149.284746,22-16,117,9/26/2018,22,16,Y,737,"BC, HS",,2019,1/27/2019,0.484653,1/27/2019 11:37,1,2,belly,FALSE,194,9,64.899043,-149.284746,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,Y,2018_2019
117-43503-64.899524-149.262175,22-16,117,9/26/2018,22,16,Y,737,"BC, HS",,2019,2/7/2019,0.486551,2/7/2019 11:40,2,2,belly,TRUE,190,4,64.899524,-149.262175,1_winter,TRUE,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,N,2018_2019
117-43584-65.075256-151.614859,22-16,117,9/26/2018,22,16,Y,737,"BC, HS",,2019,4/29/2019,,4/29/2019,2.5,5,Yukon belly,FALSE,0,0,65.075256,-151.614859,2_spring,NA,Lower,alive,0,dead,1,,Lower,mainstem,mainstem,,
117-43648-65.19207-151.901293,22-16,117,9/26/2018,22,16,N,737,"BC, HS",,2019,7/2/2019,,7/2/2019,3.5,5,Yukon belly,FALSE,0,0,65.19207,-151.901293,3_summer,NA,Yukon,alive,0,dead,1,,Lower,mainstem,mainstem,,
117-43672-65.201522-151.840327,22-16,117,9/26/2018,22,16,Y,737,"BC, HS",,2019,7/26/2019,0.697951,7/26/2019 16:45,4,2,belly,TRUE,90,6,65.201522,-151.840327,3_summer,TRUE,Yukon,alive,0,dead,1,,Lower,mainstem,mainstem,,
